areaacres,areasqkm,states,huc8,name,globalid,shape_Length,shape_Area,EXTERNAL_PERMIT_NMBR,FACILITY_NAME,LOCATION_ADDRESS,CITY,STATE_CODE,ZIP,FAC_COUNTY_NAME,PERMIT_NAME,FACILITY_TYPE_CODE,FACILITY_TYPE_DESC,PERMIT_TYPE_CODE,PERMIT_STATUS_CODE,PERMIT_TYPE_DESC,PERMIT_STATUS_DESC,SIC_CODES,SIC_DESCRIPTIONS,TOTAL_DESIGN_FLOW_NMBR,NAICS_CODES,FAC_FEDERAL_AGENCY_NAME,CWP_CURRENT_SNC_STATUS,CWP_CURRENT_VIOL,CWA_CURRENT_STATUS,CWP_DATE_LAST_INSPECTION,DATE_LAST_FORMAL_EA,DMR_POUNDS,LIM_POLLUTANT,FAC_INDIAN_SPATIAL_FLG,FAC_DERIVED_TRIBES,PERMIT_EFFECTIVE_DATE,PERMIT_EXPIRATION_DATE,PERMIT_TERMINATION_DATE,PERMIT_COMPONENTS,PERM_FEATURE_NMBR,MAJOR_MINOR_FLAG,STATE_WATER_BODY_NAME,LATITUDE83,LONGITUDE83,SUB_TYPE_DESC,LATLONG_TYPE
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR05J01K,"LASHWAY LOGGING, INC.",67 MAIN STREET,WILLIAMSBURG,MA,01096,,"Lashway Logging, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,2421 2411,"Logging; Sawmills And Planing Mills, General",,,,,Yes,Violation Identified,,,,,N,,06/26/2021,02/28/2026,,,007,Minor,MILL RIVER,42.385038,-72.716985,EXTERNAL OUTFALL,Permitted Feature
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR05J01K,"LASHWAY LOGGING, INC.",67 MAIN STREET,WILLIAMSBURG,MA,01096,,"Lashway Logging, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,2421 2411,"Logging; Sawmills And Planing Mills, General",,,,,Yes,Violation Identified,,,,,N,,06/26/2021,02/28/2026,,,008,Minor,MILL RIVER,42.384194,-72.716695,EXTERNAL OUTFALL,Permitted Feature
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR05J01U,"REGENCY TRANSPORTATION, INC.",2073 WESTOVER ROAD,CHICOPEE,MA,01064,HAMPDEN,"Regency Transportation, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,4213,"Trucking, Except Local",,,,,No,No Violation Identified,,,,,N,,06/26/2021,02/28/2026,,,001,Minor,Williamansett Brook,42.185381,-72.559098,EXTERNAL OUTFALL,Permitted Feature
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR05J01U,"REGENCY TRANSPORTATION, INC.",2073 WESTOVER ROAD,CHICOPEE,MA,01064,HAMPDEN,"Regency Transportation, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,4213,"Trucking, Except Local",,,,,No,No Violation Identified,,,,,N,,06/26/2021,02/28/2026,,,002,Minor,Williamansett Brook,42.186841,-72.557695,EXTERNAL OUTFALL,Permitted Feature
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR05J02B,LEONI WIRE INC.,301 GRIFFITH RD,CHICOPEE,MA,01022,HAMPDEN,Leoni Wire Inc.,,,GPC,TRM,General Permit Covered Facility,Terminated,3357,Nonferrous Wiredrawing & Insulating,,,,Failure to Report DMR - Not Received,Yes,Significant/Category I Noncompliance,,,,,N,,06/03/2020,06/03/2020,05/07/2021,,001,Minor,Unnamed Wetland behind 1 Better Way,42.205225,-72.553367,EXTERNAL OUTFALL,Permitted Feature
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR05J02B,LEONI WIRE INC.,301 GRIFFITH RD,CHICOPEE,MA,01022,HAMPDEN,Leoni Wire Inc.,,,GPC,TRM,General Permit Covered Facility,Terminated,3357,Nonferrous Wiredrawing & Insulating,,,,Failure to Report DMR - Not Received,Yes,Significant/Category I Noncompliance,,,,,N,,06/03/2020,06/03/2020,05/07/2021,,002,Minor,Unnamed Wetland behind 1 Better Way,42.205594,-72.556105,EXTERNAL OUTFALL,Permitted Feature
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR05J02L,BI-QEM INC.,238 NONOTUCK ST.,FLORENCE,MA,01062,HAMPSHIRE,Bi-Qem Inc.,,,GPC,EFF,General Permit Covered Facility,Effective,2821,Plastics Materials And Resins,,,,Failure to Report DMR - Not Received,Yes,Significant/Category I Noncompliance,,,,,N,,06/25/2021,02/28/2026,,,001,Minor,MILL RIVER,42.329322,-72.674027,EXTERNAL OUTFALL,Permitted Feature
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR05J02L,BI-QEM INC.,238 NONOTUCK ST.,FLORENCE,MA,01062,HAMPSHIRE,Bi-Qem Inc.,,,GPC,EFF,General Permit Covered Facility,Effective,2821,Plastics Materials And Resins,,,,Failure to Report DMR - Not Received,Yes,Significant/Category I Noncompliance,,,,,N,,06/25/2021,02/28/2026,,,002,Minor,MILL RIVER,42.329935,-72.673205,EXTERNAL OUTFALL,Permitted Feature
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000A2,MONTAGUE SOLAR,OFF MILLERS FALLS ROAD,MONTAGUE,MA,01351,,GroSolar,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/12/2017,02/15/2022,,Construction Stormwater,,Minor,UNNAMED POND EAST OF PROPOSED SOLAR SITE,42.5825,-72.5173,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000BR,WESTOVER ARB REPAIR BASE PARKING LOTS SRM,BLDG 2510,WESTOVER ARB,MA,01022,,"H2L1-CSC, JV",,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,05/18/2017,02/15/2022,11/16/2017,Construction Stormwater,,Minor,CHICOPEE RESERVOIR,42.9102,-72.3687,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000DI,ROADWAY RECONSTRUCTION & RELATED WORK ALONG A SECTION OF ROUTE 181,ROUTE 181,BELCHERTOWN,MA,01007,HAMPSHIRE COUNTY,Ludlow Construction Co.,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/23/2017,02/15/2022,,Construction Stormwater,,Minor,SWIFT RIVER,42.2767,-72.4008,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000F6,"PELHAM, ROADWAY RECONS & RELATE WORK ON A SECITON OF AMHERST RD (PHASE II)",AMHERST ROAD,PELHAM,MA,01002,HAMPSHIRE COUNTY,MASSDOT D2,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,05/25/2017,02/15/2022,11/21/2017,Construction Stormwater,,Minor,"AMETHYST BROOK, DUNLOP BROOK, HARRIS BROOK, HAWLEY RESERVOIR, HILL RESERVOIR",42.3822,-72.4303,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000F7,"RESURFAC & RELATED WORK (INCLUDE 11 BRIDGES) ON I-91 EASTHAMPTON TO NORTHAMPTON,",I-91 (INCLUDING 11 BRIDGES) E-HAMPTON TO N-HAMPTON,NORTHAMPTON,MA,01060,HAMPSHIRE COUNTY,MASSDOT D2,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/25/2017,02/15/2022,,Construction Stormwater,,Minor,"CONNECTICUT RIVER MA 34-04, MANHAN RIVER",42.3241,-72.6158,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000JK,LINE1113 INSULAR REPLACEMENT PROJECT,AMHERST GRANBY SOUTH HADLEY CHICOPEE,AMHERST,MA,01003,HAMPSHIRE COUNTY,Western Massachusetts Electric Company d/b/a Eversource Energy,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/31/2017,02/15/2022,,Construction Stormwater,,Minor,"BACHELOR BROOK, FORT RIVER, LEAPING WELL RESERVIOR, STONY BROOK",42.3129,-72.5212,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000MS,RESURFACING & RELATED WORK ALONG A SECTION OF I-91,I-91 FROM NORTHAMPTON TO DEERFIELD,NORTHAMPTON,MA,01060,HAMPSHIRE COUNTY,"Warner Brother's, LLC",,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,06/13/2017,02/15/2022,11/27/2018,Construction Stormwater,,Minor,"BLOODY BROOK, CONNECTICUT RIVER, DEERFIELD RIVER, MANHAN RIVER, MILL RIVER, OXBOW, OXBOW CUTOFF",42.4164,-72.6256,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000OP,"I-91 NORTHAMPTON, HATFIELD, WHATELY, DEERFIELD - ROADWAY RESURFAC & RELATED WORK","INTERSTATE I-91 NORTHPTON, WHTELY, DRFIELD, HATFLD","NORTHAMPTON, WHATELY, DEERFIELD, HATFIELD",MA,01060,HAMPSHIRE COUNTY,MASSDOT D2,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,06/23/2017,02/15/2022,,Construction Stormwater,,Minor,"BLOODY BROOK, CONNECTICUT RIVER MA34-03, CT RIVER MA34-04, MILL RIVER, OXBOW CUTOFF",42.4167,-72.6281,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000Q3,EVERSOURCE ENERGY - SUNDERLAND SOLAR SITE,AMHERST ROAD,SUNDERLAND,MA,01054,,Eversource Energy,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,07/05/2017,02/15/2022,12/03/2018,Construction Stormwater,,Minor,UNNAME TRIBUTARY,42.4297,-72.5405,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000UE,SMITH COLLEGE NEILSON LIBRARY,7 NEILSON DRIVE,NORTHAMPTON,MA,01063,HAMPSHIRE COUNTY,Smith College,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,08/31/2017,02/15/2022,,Construction Stormwater,,Minor,MILL RIVER,42.3176,-72.6379,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000XC,SMITH COLLEGE TRACK & SOFTBALL,WEST STREET,NORTHAMPTON,MA,01060,,Keiter Builders,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,10/09/2017,02/15/2022,,Construction Stormwater,,Minor,MILL RIVER,42.3164,-72.6426,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000XI,ROBERTS MEADOW BROOK CHANNEL REHABILITATION,ROBERTS MEADOW BROOK RESERVOIR,NORTHAMPTON,MA,01060,HAMPSHIRE COUNTY,"CD Davenport Trucking, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,10/12/2017,02/15/2022,,Construction Stormwater,,Minor,"MILL RIVER, ROBERTS MEADOW RESERVOIR",42.3522,-72.7097,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000XQ,"LINE 381 STRUCTURE REPLACEMENT - WARWICK AND NORTHFIELD, MA",NA,NORTHFIELD,MA,01360,,Western Mass Electric Company d/b/a/ Eversource Energy,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,10/16/2017,02/15/2022,,Construction Stormwater,,Minor,UNNAMED INTERMITTENT STREAM,42.6661,-72.4187,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000XT,SANDY LANE SOLAR FACILITY,SANDY LANE,MONTAGUE,MA,01376,FRANKLIN COUNTY,"Conti Enterprises, Inc",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,10/17/2017,02/15/2022,,Construction Stormwater,,Minor,UNNAMED WETLAND,42.5849,-72.5586,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1000Z6,HOMEWOOD SUITES BY HILTON,HADLEY CORNER HADLEY MA. ROUTE 9,HADLEY,MA,01035,,Western Builders,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,11/07/2017,02/15/2022,,Construction Stormwater,,Minor,FORT RIVER,42.35,-72.55,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR10014I,NORTH SQUARE IN THE MILL DISTRICT,75 AND 85 COWLS ROAD,AMHERST,MA,01002,HAMPSHIRE COUNTY,BC North Square LLC,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,02/05/2018,02/15/2022,,Construction Stormwater,,Minor,"EASTMAN BROOK, MILL RIVER",42.4145,-72.53,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR10015Q,LINE 1447/1327/1428 2018 STRUCTURE MAINTENANCE,0 NORTHAMPTON STREET,"HOLYOKE, SOUTH HADLEY,CHICOPEE",MA,01075,HAMPSHIRE COUNTY,Eversource Energy,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,02/27/2018,02/15/2022,,Construction Stormwater,,Minor,"BACHELOR BROOK, BUTTERY BROOK, CONNECTICUT RIVER, STONY BROOK, UNNAMED STREAM, VEGETATED WETLAND",42.2818,-72.6045,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR10017W,PULPIT HILL SOLAR,MONTAGUE ROAD,NORTH AMHERST,MA,01059,HAMPSHIRE COUNTY,LSE Fornax LLC,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,04/04/2018,02/15/2022,07/25/2019,Construction Stormwater,,Minor,EASTMAN BROOK,42.4256,-72.5189,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR10019T,UPPER ROBERTS MEADOW RESERVOIR DAM BREACH AND STREAM RESTORATION PROJECT,CHESTERFIELD ROAD,NORTHAMPTON,MA,01060,HAMPSHIRE COUNTY,"Sumco Eco-Contracting, LLC",,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,04/30/2018,02/15/2022,12/16/2019,Construction Stormwater,,Minor,"MIDDLE ROBERTS RESERVOIR, ROBERTS BROOK, UPPER ROBERTS MEADOW RESERVOIR",42.3382,-72.7278,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001C9,SIDEWALK & WHEELCHAIR RAMP IMPROVEMENTS ROUTE 9 AMHERST-HADLEY,ROUTE 9 (RUSSELL ST & NORTHAMPTON RD),AMHERST-HADLEY,MA,01035,,MASSDOT D2,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/28/2018,02/15/2022,,Construction Stormwater,,Minor,"FORT RIVER, UN NAMED INTERMITTENT STREAM",42.3628,-72.5406,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001CV,RECONSTRUCTION OF CONGAMOND ROAD (ROUTE 168) SOUTHWICK MA,CONGAMOND ROAD (ROUTE 168),SOUTHWICK,MA,01832,,MASSDOT D2,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,06/05/2018,02/15/2022,,Construction Stormwater,,Minor,CONGAMOND LAKES MIDDLE POND,42.3194,-72.7744,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001F7,CHESTERFIELD ROAD RECONSTRUCTION,CHESTERFIELD ROAD,NORTHAMPTON,MA,01062,HAMPSHIRE COUNTY,Palmer Paving Corp.,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,07/02/2018,02/15/2022,10/17/2018,Construction Stormwater,,Minor,MILL RIVER,42.342,-72.6968,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001L8,TRANSMISSION LINE 381 - 2019 STRUCTURE REPLACEMENT,UTILITY ROW FROM MILLERS FALLS ROAD TO WARWICK RD,NORTHFIELD,MA,01360,,Eversource Energy,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,No Violation Identified,,,,,N,,09/20/2018,02/15/2022,07/12/2021,Construction Stormwater,,Minor,FOUR MILE BROOK,42.6549,-72.4281,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001MM,UMASS AMHERST PARKING LOT 52 EXPANSION,THATCHER ROAD,AMHERST,MA,01003,,T&M Equipment Corporation,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,10/05/2018,02/15/2022,09/23/2020,Construction Stormwater,,Minor,MILL RIVER,42.3876,-72.5218,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001NJ,SUGARBUSH GREEN,AMHERST ROAD (ROUTE 116),SUNDERLAND,MA,01375,,Western Builders,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,10/17/2018,02/15/2022,,Construction Stormwater,,Minor,SWAMP BROOK,42.4303,-72.5461,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001NL,"HADLEY III SOLAR, LLC",OFF WESTGATE CENTER DRIVE,HADLEY,MA,01035,,"Nexamp, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,10/18/2018,02/15/2022,,Construction Stormwater,,Minor,"FORT RIVER, MILL RIVER",42.3578,-72.5433,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001OR,THE DUMONT COMPANY,OFF MERRIGAN WAY,DEERFIELD,MA,01373,,"One Development & Construction, LLC.",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,11/05/2018,02/15/2022,,Construction Stormwater,,Minor,BLACKSMITH BROOK/SUGARLOAF BROOK,42.4739,-72.6087,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001RH,CHD OLD LYMAN,OLD LYMAN ROAD,SOUTH HADLEY,MA,01075,,"Associated Builders, Inc",,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,12/19/2018,02/15/2022,11/20/2019,Construction Stormwater,,Minor,BUTTERY BROOK,42.2227,-72.5686,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001WH,"LONG PLAIN SOLAR, LLC",OFF CHRISTIAN LANE,WHATELY,MA,01093,,"Nexamp, Inc",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,04/03/2019,02/15/2022,,Construction Stormwater,,Minor,"FIRST BROOK, SECOND BROOK",42.4461,-72.5973,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001WN,"ROUNDABOUT CONSTRUCTION - INTERSTATE 91, ROUTE 9 AND DAMON ROAD","INTERSTATE 91, INTERCHANGE 19 AT ROUTE 9 AND DAMON",NORTHAMPTON,MA,01060,,"Balthazar Contractors, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,04/04/2019,02/15/2022,,Construction Stormwater,,Minor,CONNECTICUT RIVER,42.3337,-72.6207,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001X6,BURTS PIT ROAD PAVING AND ROADWAY IMPROVEMENTS,BURTS PIT ROAD,NORTHAMPTON,MA,01062,,Palmer Paving Corporation,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,04/10/2019,02/15/2022,,Construction Stormwater,,Minor,PARSONS BROOK,42.313,-72.682,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR1001YX,CONSTRUCTION & RELATED WORK I-91 INTERCHANGE 19 ON ROUTE 9 AND DAMON ROAD,BRIDGE ST (RTE 9) AND DAMON RD AND I-91 EXIT 19,NORTHAMPTON,MA,01060,,MASSDOT D2,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/02/2019,02/15/2022,,Construction Stormwater,,Minor,CONNECTICUT RIVER,42.3335,-72.621,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR100230,DWIGHT/FRONT/HERITAGE STREET ROADWAY RECONSTRUCTION,DWIGHT/FRONT/HERITAGE STREETS,HOLYOKE,MA,01040,,Gagliarducci Construction,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,06/14/2019,02/15/2022,11/19/2020,Construction Stormwater,,Minor,"CONNECTICUT RIVER, UNIDENTIFIED WATER",42.2063,-72.606,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR10024O,"CHESTERFIELD ROAD, SPRING STREET, MAIN STREET, AND CROSS STREET PAVING","CHESTERFIELD RD,SPRING ST, MAIN ST, CROSS ST",NORTHAMPTON,MA,01053,,Palmer Paving Corp.,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,07/03/2019,02/15/2022,,Construction Stormwater,,Minor,"MILL RIVER (MA34-28), ROBERTS MEADOW BROOK",42.3435,-72.6962,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR10025N,DWIGHT HERITAGE STREET ROADWAY RECONSTRUCTION,DWIGHT FRONT AND HERITAGE STS ROADWAY CONSTRUCTION,HOLYOKE,MA,01040,,MASSDOT D2,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,07/19/2019,02/15/2022,,Construction Stormwater,,Minor,"CONNECTICUT RIVER MA 34-05, UNKNOWN CANALS IN HOLYOKE DISCHARGE TO CT RIVER",42.2061,-72.6058,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR10026E,MONTAGUE TO FAIRMONT PRIORITY STRUCTURE REPLACEMENT PROJECT,COLLEGE STREET,AMHERST,MA,01002,,NSTAR Electric Company dba Eversource,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,No Violation Identified,,,,,N,,07/26/2019,02/15/2022,07/20/2021,Construction Stormwater,,Minor,"LONG PLAIN BROOK, PLUM BROOK",42.3739,-72.5067,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR10028B,ZPTII-241 SOLAR ARRAY,5 & 5R HATFIELD STREET,WILLIAMSBURG,MA,01039,,Pro-Tech Energy Solutions,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,09/02/2019,02/15/2022,,Construction Stormwater,,Minor,BORDERING VEGETATED WETLANDS,42.3844,-72.7016,,Facility
651542.8,2636.7,"MA,NH,VT",01080201,Ashuelot River-Connecticut River,{622E456B-853C-4179-8F00-4DF959735EE0},5.404354473,0.289404551,MAR10028Y,"WEST STATE STREET (ROUTE 202), MAP 3, BLOCK G, LOT 11",WEST STATE STREET (ROUTE 202),GRANBY,MA,01033,,TCD Construction,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,09/13/2019,02/15/2022,,Construction Stormwater,,Minor,UNNAMED TRIBUTARY OF STONY BROOK,42.2543,-72.5264,,Facility
