"","Year","Data Source","NPDES Permit Number","FRS ID","Facility Name","City","County","State","Major/Non-Major Status","Facility Latitude","Facility Longitude","SIC Code","4-Digit SIC Code","SIC Description","HUC 12 Code","Watershed Name","Total Pounds (lb/yr)","Load Over Limit","Total TWPE (lb-eq/yr)","TWPE Over Limit","Avg Concentration (mg/L)","Max Concentration (mg/L)","Average Flow (MGD)","Links to TRI ID","Contains Potential Outliers?","Link to DFR"
"599",2009,"ICIS","CT0003778",1.1e+11,"PSEG POWER CONNECTICUT LLC","BRIDGEPORT","FAIRFIELD","CT","Major",41.17067,-73.18408,4911,4911,"ELECTRICAL SERVICES",11000060303,"Rooster River-Frontal Long Island Sound",823.3591075,0,0,0,0.305277778,1,31.43473351,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003778&sys=ICP"
"600",2009,"ICIS","NY0066028",1.10009e+11,"SCSD#22 /HAUPPAUGE CTY CTR STP","HAUPPAUGE","SUFFOLK","NY","Non-Major",40.826333,-73.227917,4952,4952,"SEWERAGE SYSTEMS",20302010302,"Nissequogue River",744.0241911,0,0,0,2.625,4.6,0.093666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0066028&sys=ICP"
"601",2009,"ICIS","MA0110051",1.1001e+11,"MCLAUGHLIN STATE TROUT HATCHERY BITZER TROUT HATCHERY","MONTAGUE","FRANKLIN","MA","Non-Major",42.559611,-72.549889,921,921,"FISH HATCHERIES AND PRESERVES",10802010602,"Russellville Brook-Connecticut River",696.4484125,0,0,0,0.42299063,0.642857143,1.643333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0110051&sys=ICP"
"602",2009,"ICIS","NH0100382",1.10002e+11,"HINSDALE WASTEWATER TREATMENT PLANT","HINSDALE","CHESHIRE","NH","Major",42.780338,-72.49205,4952,4952,"SEWERAGE SYSTEMS",10802010403,"Ashuelot River",651.1740395,0,0,0,2.668,2.668,0.285283333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100382&sys=ICP"
"603",2009,"ICIS","NY0105741",1.10008e+11,"FOX LANE CAMPUS","BEDFORD","WESTCHESTER","NY","Non-Major",41.18632,-73.63554,8999,8999,"SERVICES, NEC",11000060402,"Mianus River",639.3409791,0,0,0,31.87262493,95.31688807,0.004725,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0105741&sys=ICP"
"604",2009,"ICIS","MA0100170",1.1001e+11,"OXFORD ROCHDALE WASTEWATER TREATMENT PLANT","NORTH OXFORD","WORCESTER COUNTY","MA","Non-Major",42.183647,-71.894113,4952,4952,"SEWERAGE SYSTEMS",11000010201,"Upper French River",623.0199629,0,0,0,0.757142857,3.4,0.2285,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100170&sys=ICP"
"605",2009,"ICIS","MAG450004",1.10012e+11,"IPG PHOTONICS CORPORATION","OXFORD","WORCESTER","MA","Non-Major",42.081383,-71.881184,3674,3674,"SEMICONDUCTORS & RELATED DEVIC",11000010203,"Middle French River",555.5496691,0,0,0,35.1225,420,0.001041667,NA,"Y","https://echo.epa.gov/detailed-facility-report?fid=MAG450004&sys=ICP"
"606",2009,"ICIS","MA0102431",1.1001e+11,"HARDWICK WWTP","HARDWICK (WHEELWRIGHT)","WORCESTER","MA","Non-Major",42.350037,-72.139237,4952,4952,"SEWERAGE SYSTEMS",10802040205,"Winimusset Brook-Ware River",528.24,0,0,0,6.881350108,6.997061029,0.0127,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0102431&sys=ICP"
"607",2009,"ICIS","CT0001180",1.1e+11,"SUMMIT CORP OF AMERICA","THOMASTON","LITCHFIELD","CT","Major",41.623153,-73.064553,3471,3471,"PLATING AND POLISHING",11000051105,"Northfield Brook-Naugatuck River",508.5062569,0,0,0,18.94244786,29.11950439,0.076352917,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0001180&sys=ICP"
"608",2009,"ICIS","CT0100854",1.10001e+11,"RIDGEFIELD WATER POLLUTION CONTROL FACILITY","RIDGEFIELD","FAIRFIELD","CT","Major",41.290159,-73.490438,4952,4952,"SEWERAGE SYSTEMS",11000060202,"Norwalk River-Frontal Norwalk Harbor",484.0989413,0,0,0,0.188571429,0.4,0.822916667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100854&sys=ICP"
"609",2009,"ICIS","CT0030341",1.1003e+11,"ROCKVILLE WATER TREATMENT PLANT","VERNON","TOLLAND","CT","Non-Major",41.86911,-72.43475,NA,NA,NA,10802050401,"Upper Hockanum River",465.214238,0,0,0,0.117511333,0.37671,0.115180071,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0030341&sys=ICP"
"610",2009,"ICIS","CT0100498",1.10007e+11,"TOWN OF SALISBURY WPCF","SALISBURY","LITCHFIELD","CT","Non-Major",42.014536,-73.431065,4952,4952,"SEWERAGE SYSTEMS",11000050305,"Salmon Creek",399.8791057,0,0,0,0.3494,0.71,0.3875,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100498&sys=ICP"
"611",2009,"ICIS","CT0101761",1.10009e+11,"EAST HADDAM WATER POLLUTION CONTROL FACILITY","EAST HADDAM","MIDDLESEX","CT","Non-Major",41.4504,-72.45851,4952,4952,"SEWERAGE SYSTEMS",10802050901,"Deep River-Connecticut River",377.1,15.5,0,15.5,8.639326929,35.94568607,0.014,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101761&sys=ICP"
"612",2009,"ICIS","NH0100366",1.10002e+11,"LEBANON WASTEWATER TREATMENT FACILITY","LEBANON","GRAFTON","NH","Major",43.636805,-72.320541,4952,4952,"SEWERAGE SYSTEMS",10801060106,"Mascoma River",269.2301931,0,0,0,0.184,0.184,1.836841667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100366&sys=ICP"
"613",2009,"ICIS","CT0101788",1.10002e+11,"NEWTOWN /WPCF","NEWTOWN","FAIRFIELD","CT","Non-Major",41.41472,-73.28424,4952,4952,"SEWERAGE SYSTEMS",11000051001,"Pootatuck River",227.983964,0,0,0,0.011666667,0.14,0.4765,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101788&sys=ICP"
"614",2009,"ICIS","NY0088510",1.10019e+11,"SEAWANHAKA-CORINTHIAN YACHT CLUB PROPERT","CENTRE ISLAND","NASSAU","NY","Non-Major",40.902056,-73.511194,8999,8999,"SERVICES, NEC",20302010201,"Mill Neck Creek-Oyster Bay Harbor",196.2642975,0,0,0,16.87752558,30.24953405,0.0035,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0088510&sys=ICP"
"615",2009,"ICIS","NH0000744",1.10011e+11,"NH DES","WHITEFIELD","COOS","NH","Non-Major",44.323049,-71.560259,921,921,"FISH HATCHERIES AND PRESERVES",10801030102,"Johns River",172.174,0,0,0,0.45982765,3.914085816,0.114425,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0000744&sys=ICP"
"616",2009,"ICIS","NY0005932",1.10008e+11,"NATIONAL GRID - PORT JEFFERSON POWER STATION","PORT JEFFERSON","SUFFOLK","NY","Non-Major",40.94969,-73.078431,4911,4911,"ELECTRICAL SERVICES",20302010304,"Mt Sinai Harbor-Port Jefferson Harbor",167.2476275,0,0,0,0.304166667,1.15,13.28241532,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0005932&sys=ICP"
"617",2009,"ICIS","CT0101818",1.10011e+11,"CONVENT OF THE SACRED HEART SCHOOL GREENWICH, INC.","GREENWICH","FAIRFIELD","CT","Non-Major",41.06406,-73.69544,4952,4952,"SEWERAGE SYSTEMS",11000060405,"Blind Brook-Horseneck Brook",108.3036348,0,0,0,6.284166667,12.4,0.00569125,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101818&sys=ICP"
"618",2009,"ICIS","CT0003921",1.10007e+11,"US NAVAL SUBMARINE BASE","GROTON","NEW LONDON","CT","Major",41.400139,-72.087081,9711,9711,"NATIONAL SECURITY",11000030203,"Thames River-Frontal New London Harbor",107.7104885,0,0,0,0.099848485,0.23,2.246666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003921&sys=ICP"
"619",2009,"ICIS","CT0100528",1.10002e+11,"SOUTHBURY TRAINING SCHOOL","SOUTHBURY","NEW HAVEN","CT","Non-Major",41.493017,-73.259234,8249,8249,"VOCATIONAL SCHOOLS, NEC",11000050903,"Pomperaug River",87.74978989,0,0,0,0.171666667,0.7,0.082008333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100528&sys=ICP"
"620",2009,"ICIS","CT0001376",1.10065e+11,"UNITED TECHNOLOGIES CORPORATION, PRATT AND WHITNEY DIVISION","EAST HARTFORD","HARTFORD COUNTY","CT","Major",41.740541,-72.640907,3724,3724,"AIRCRAFT ENGINES & ENGINE PART",10802050505,"Goff Brook-Connecticut River",83.33564724,0,0,0,0.609193836,12.58992806,0.030074871,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0001376&sys=ICP"
"621",2009,"ICIS","MA0102776",1.1001e+11,"ERVING WASTEWATER TREATMENT PLANT #3","ERVING","FRANKLIN","MA","Non-Major",42.598361,-72.43875,4952,4952,"SEWERAGE SYSTEMS",10802020207,"Lyons Brook-Millers River",81.84,0,0,0,42.0650112,43.73391805,0.004741667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0102776&sys=ICP"
"622",2009,"ICIS","NY0030767",1.1002e+11,"OAKRIDGE STP","SOUTH SALEM","WESTCHESTER","NY","Non-Major",41.213403,-73.518449,4952,4952,"SEWERAGE SYSTEMS",11000060401,"Rippowam River",76.55962473,0,0,0,0.617647059,0.823529412,0.04075,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0030767&sys=ICP"
"623",2009,"ICIS","NHG580501",1.10028e+11,"BETHLEHEM VILLAGE WASTEWATER TREATMENT PLANT","BETHLEHEM","GRAFTON","NH","Non-Major",44.28789,-71.6821,NA,NA,NA,10801030403,"Baker Brook-Ammonoosuc River",62.1631201,0,0,0,0.674666667,0.674666667,0.187666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580501&sys=ICP"
"624",2009,"ICIS","CT0021873",1.10034e+11,"GBC METALS LLC SOMERS THIN STRIP","WATERBURY","NEW HAVEN","CT","Major",41.534338,-73.032406,3351,3351,"ROLL/DRAW/EXTRUDING OF COPPER",11000051205,"Long Meadow Pond Brook-Naugatuck River",58.23228673,0,0,0,0.2525,0.41,0.060141333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0021873&sys=ICP"
"625",2009,"ICIS","CT0101052",1.1001e+11,"SHARON WATER POLLUTION CONTROL FACILITY","SHARON","LITCHFIELD","CT","Non-Major",41.88358,-73.48861,4952,4952,"SEWERAGE SYSTEMS",11000050502,"Mudge Pond Brook",54.15390309,0,0,0,0.304,0.5,0.064833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101052&sys=ICP"
"626",2009,"ICIS","CT0028631",1.10002e+11,"UNIVERSITY OF CONNECTICUT","GROTON","NEW LONDON","CT","Non-Major",41.315821,-72.062687,8221,8221,"COLLEGES, UNIV & PROF SCHOOLS",11000030303,"Stony Brook-Frontal Fishers Island Sound",44.19097132,0,0,0,0.028333333,0.033333333,0.18928875,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0028631&sys=ICP"
"627",2009,"ICIS","CT0003131",1.10065e+11,"TRINSEO LLC","LEDYARD","NEW LONDON","CT","Major",41.44167,-72.07892,2819,2819,"INDUSTRIAL INORGANIC CHEMICALS",11000030203,"Thames River-Frontal New London Harbor",42.75031327,0,0,0,0.4525,0.76,0.0052036,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003131&sys=ICP"
"628",2009,"ICIS","CT0003701",1.10041e+11,"ALLEGHENY LUDLUM STEEL STRIP PLANT","WALLINGFORD","NEW HAVEN","CT","Major",41.45405,-72.8345,3316,3316,"COLD ROLLED STEEL SHEET/STRIP",11000040105,"Outlet Quinnipiac River",42.20117978,0,0,0,0.125,0.6,0.026771111,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003701&sys=ICP"
"629",2009,"ICIS","NY0005894",1.10007e+11,"GLENWOOD ENERGY CENTER - OLD TURB","GLENWOOD LANDING","NASSAU","NY","Non-Major",40.82517,-73.64703,4911,4911,"ELECTRICAL SERVICES",20302010103,"Glen Cove Creek-Hempstead Harbor",31.46923661,0,0,0,2.22,5.3,0.000612004,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0005894&sys=ICP"
"630",2009,"ICIS","CT0003751",1.10055e+11,"FUSION PAPERBOARD CT LLC","VERSAILLES","NEW LONDON","CT","Non-Major",41.619983,-72.042277,2631,2631,"PAPERBOARD MILLS",11000020302,"Little River",21.31716163,0,0,0,0.0775,0.16,2.18,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003751&sys=ICP"
"631",2009,"ICIS","CT0025267",1.1001e+11,"ERICKSON METALS","CHESHIRE","NEW HAVEN","CT","Non-Major",41.562936,-72.909427,3471,3471,"PLATING AND POLISHING",11000040102,"Tenmile River",15.15318191,0,0,0,0.079,0.206,0.038816667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0025267&sys=ICP"
"632",2009,"ICIS","CT0000841",1.10001e+11,"KING INDUSTRIES, INC.","NORWALK","FAIRFIELD COUNTY","CT","Non-Major",41.108491,-73.41271,2869,2869,"INDUST. ORGANIC CHEMICALS NEC",11000060202,"Norwalk River-Frontal Norwalk Harbor",10.98168679,0,0,0,173.461231,173.461231,0.01635075,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0000841&sys=ICP"
"633",2009,"ICIS","CT0026212",1.10011e+11,"IBM CORPORATION","SOUTHBURY","NEW HAVEN","CT","Non-Major",41.469707,-73.213669,7371,7371,"CUSTOM COMPUTER PROG SERVICES",11000050903,"Pomperaug River",10.76186999,0,0,0,0.31,1.7,0.01175,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0026212&sys=ICP"
"634",2009,"ICIS","CT0020389",1.1e+11,"ANOCOIL CORP ROCKVILLE","VERNON ROCKVILLE","TOLLAND","CT","Non-Major",41.866752,-72.440917,3471,3471,"PLATING AND POLISHING",10802050401,"Upper Hockanum River",8.563380647,0,0,0,0.26,0.78,0.15862275,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0020389&sys=ICP"
"635",2009,"ICIS","CT0021504",1.1e+11,"ROGERS CORPORATION","WOODSTOCK","WINDHAM","CT","Non-Major",41.98372,-71.97631,1752,1752,"FLOOR LAY & OTHER FLOOR WORK",11000010401,"Little River",8.187828143,0,0,0,0.21,0.21,0.012558333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0021504&sys=ICP"
"636",2009,"ICIS","CT0003441",1.1001e+11,"WINDSOR-STEVENS, INC.","WINDSOR","HARTFORD","CT","Non-Major",41.912483,-72.687101,2611,2611,"PULP MILLS",10802070602,"Mill Brook-Farmington River",7.597651832,0,0,0,1.545,2.74,0.105321,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003441&sys=ICP"
"637",2009,"ICIS","CT0003093",1.10001e+11,"NRG NORWALK HARBOR POWER STATION","NORWALK","FAIRFIELD","CT","Major",41.072972,-73.410237,4911,4911,"ELECTRICAL SERVICES",11000060202,"Norwalk River-Frontal Norwalk Harbor",6.1464541,0,0,0,0.504666667,0.686666667,5.186349667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003093&sys=ICP"
"638",2009,"ICIS","CT0021300",1.1e+11,"HUTCHINSON PRECISION SEALING","DANIELSON","WINDHAM","CT","Major",41.79293,-71.88494,3559,3559,"SPECIAL INDUSTRY MACHINERY,NEC",11000010403,"Fall Brook-Quinebaug River",4.068615787,0,0,0,1.716666667,1.716666667,0.012571,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0021300&sys=ICP"
"639",2009,"ICIS","NH0101044",1.10008e+11,"FRANKLIN PIERCE UNIVERSITY","RINDGE","CHESHIRE","NH","Non-Major",42.770818,-72.057847,8221,8221,"COLLEGES, UNIV & PROF SCHOOLS",10802020103,"Torbell Brook-Millers River",3.72,0,0,0,0.070481737,0.070481737,0.017,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101044&sys=ICP"
"640",2009,"ICIS","CT0003115",1.1e+11,"NRG MONTVILLE POWER STATION","MONTVILLE (UNCASVILLE)","NEW LONDON","CT","Major",41.427387,-72.102263,4911,4911,"ELECTRICAL SERVICES",11000030203,"Thames River-Frontal New London Harbor",1.890846279,0,0,0,0.146111111,0.366666667,18.16945119,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003115&sys=ICP"
"641",2009,"ICIS","CT0029530",1.10009e+11,"TA OPERATING LLC","WILLINGTON","TOLLAND","CT","Non-Major",41.91852,-72.26036,4215,4215,"COURIER SERVICES, EXCEPT AIR",11000020104,"Roaring Brook",1.346631691,0,0,0,0.8575,1.3,0.00216,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0029530&sys=ICP"
"642",2009,"ICIS","CT0026298",1.1e+11,"AES THAMES POWER PLANT","MONTVILLE (UNCASVILLE)","NEW LONDON","CT","Major",41.43423,-72.0976,4931,4931,"ELEC & OTHER SERVICES COMBINED",11000030203,"Thames River-Frontal New London Harbor",1.19615939,0,0,0,0.0325,0.13,39.54593056,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0026298&sys=ICP"
"643",2009,"ICIS","CT0003107",1.10031e+11,"NRG DEVON STATION POWER PLANT","MILFORD","NEW HAVEN","CT","Major",41.209171,-73.108209,4911,4911,"ELECTRICAL SERVICES",11000051302,"Housatonic River-Frontal Long Island Sound",0.861157149,0,0,0,0.262222222,0.366666667,0.009462292,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003107&sys=ICP"
"644",2009,"ICIS","CT0000744",1.1e+11,"CHROMIUM PROCESS COMPANY","SHELTON","FAIRFIELD","CT","Major",41.317041,-73.091775,3471,3471,"PLATING AND POLISHING",11000051003,"Halfway River-Housatonic River",0.609958765,0,0,0,1.65,2.1,0.0114642,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0000744&sys=ICP"
"645",2009,"ICIS","MA0027871",1.10007e+11,"MAPLES, THE","WORTHINGTON","HAMPSHIRE","MA","Non-Major",42.41346,-72.93702,6513,6513,"OPERATORS OF APART BUILDINGS",10802060105,"Little River-Westfield River",0.404335028,0,0,0,0.179,0.46,7e-04,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0027871&sys=ICP"
"646",2009,"ICIS","CT0000787",1.10003e+11,"SILGAN PLASTICS CORPORATION","DEEP RIVER","MIDDLESEX","CT","Non-Major",41.390293,-72.423903,3081,3081,"UNSUPPORTED PLSTICS FILM/SHEET",10802050901,"Deep River-Connecticut River",0.284643654,0,0,0,0.1125,0.35,0.000294527,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0000787&sys=ICP"
"647",2009,"ICIS","CT0020826",1.10001e+11,"AUTOSWAGE PRODUCTS","SHELTON","FAIRFIELD","CT","Major",41.26943,-73.09172,3559,3559,"SPECIAL INDUSTRY MACHINERY,NEC",11000051302,"Housatonic River-Frontal Long Island Sound",0.127558762,0,0,0,0.0675,0.27,0.009315,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0020826&sys=ICP"
"648",2009,"ICIS","CT0001716",1.1e+11,"SIKORSKY AIRCRAFT MAIN PLANT","STRATFORD","FAIRFIELD","CT","Non-Major",41.2484,-73.09765,3721,3721,"AIRCRAFT",11000051302,"Housatonic River-Frontal Long Island Sound",0.0529722,0,0,0,1.51,1.51,0.016688917,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0001716&sys=ICP"
"649",2009,"ICIS","CT0026123",1.10012e+11,"MERIDEN MUNICIPAL LANDFILL","MERIDEN","NEW HAVEN","CT","Non-Major",41.511446,-72.82824,4953,4953,"REFUSE SYSTEMS",11000040105,"Outlet Quinnipiac River",0.019534933,0,0,0,0.44875,1.94,6.0175e-05,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0026123&sys=ICP"
"650",2009,"ICIS","MA0100161",1.10009e+11,"ROYALSTON WASTEWATER TREATMENT PLANT","ROYALSTON","WORCESTER","MA","Non-Major",42.62896,-72.15324,4952,4952,"SEWERAGE SYSTEMS",10802020204,"Beaver Brook-Millers River",0.000604363,0,0,0,11.72888889,11.72888889,0.006976843,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100161&sys=ICP"
"651",2009,"ICIS","CT0101419",1.10007e+11,"SCHOOL SISTERS OF NOTRE DAME","WILTON","FAIRFIELD","CT","Non-Major",41.1725,-73.43844,8051,8051,"SKILLED NURSING CARE FACILITIE",11000060202,"Norwalk River-Frontal Norwalk Harbor",0.000259288,0,0,0,5.14,12,1.73083e-08,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101419&sys=ICP"
"652",2009,"ICIS","CT0020800",1.1001e+11,"HIGH TOWERS TRADING, LLC","GREENWICH","FAIRFIELD","CT","Non-Major",41.07411,-73.70177,NA,NA,NA,11000060405,"Blind Brook-Horseneck Brook",8.31796e-06,0,0,0,0.726666667,2.78,3.25617e-09,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0020800&sys=ICP"
"653",2009,"ICIS","VT0101061",1.10011e+11,"LUNENBURG FIRE DISTRICT #2","GILMAN","ESSEX","VT","Non-Major",44.41235,-71.71851,NA,NA,NA,10801030201,"Miles Stream-Connecticut River",0,0,0,0,0,0,0,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0101061&sys=ICP"
"654",2009,"ICIS","VT0100633",1.1004e+11,"DANVILLE WATER POLLUTION CONTROL FACILITY","DANVILLE","CALEDONIA","VT","Non-Major",44.411176,-72.147228,NA,NA,NA,10801020402,"Joes Brook",0,0,0,0,0,0,0,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100633&sys=ICP"
"655",2009,"ICIS","NY0020079",1.10002e+11,"GREENPORT POWER PLANT","GREENPORT","SUFFOLK","NY","Major",41.108361,-72.38575,4952,4952,"SEWERAGE SYSTEMS",20302010402,"Goldsmith Inlet-Mattituck Creek",0,0,0,0,0,0,0.146541667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0020079&sys=ICP"
"656",2009,"ICIS","NH0021415",1.10004e+11,"NEW ENGLAND ELECTRIC TRANS CO","MONROE","GRAFTON","NH","Non-Major",44.316728,-71.991204,4911,4911,"ELECTRICAL SERVICES",10801030205,"McIndoe Falls-Connecticut River",0,0,0,0,0,0,0,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0021415&sys=ICP"
"657",2009,"ICIS","CT0024805",1.1001e+11,"LAKE WARAMAUG RESTORATION SYS","WASHINGTON","LITCHFIELD","CT","Non-Major",41.698067,-73.373371,9999,9999,"NONCLASSIFIABLE ESTABLISHMENTS",11000050602,"East Aspetuck River",0,0,0,0,0,0,7e-07,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0024805&sys=ICP"
"658",2009,"ICIS","NYR00E884",1.10042e+11,"DOVER MINE","DOVER PLAINS","DUTCHESS","NY","Non-Major",41.691,-73.582,1442,1442,"CONSTRUCTION SAND AND GRAVEL",11000050505,"Swamp River",0,0,0,0,0,0,NA,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NYR00E884&sys=ICP"
"659",2009,"ICIS","VT0101141",1.1004e+11,"SHERBURNE WPCF","KILLINGTON","RUTLAND","VT","Non-Major",43.648364,-72.786313,NA,NA,NA,10801060201,"Headwaters Ottauquechee River",0,0,0,0,0,0,0,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0101141&sys=ICP"
"660",2009,"ICIS","NHG580536",1.10024e+11,"STRATFORD VILLAGE SYSTEM","NORTH STRATFORD","COOS","NH","Non-Major",44.74926,-71.629411,4952,4952,"SEWERAGE SYSTEMS",10801010603,"Dennis Pond Brook-Connecticut River",0,0,0,0,0,0,0.01471175,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580536&sys=ICP"
"661",2009,"ICIS","NH0100307",1.10019e+11,"NEWPORT INDUSTRIAL LAGOON SYSTEM (CLOSED)","NEWPORT (GUILD)","SULLIVAN","NH","Major",43.374313,-72.144599,4952,4952,"SEWERAGE SYSTEMS",10801060405,"Long Pond Brook-Sugar River",0,0,0,0,0,0,0,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100307&sys=ICP"
"662",2009,"ICIS","NYR00D814",1.10018e+11,"H.O. PENN MACHINERY CO","BRONX","BRONX","NY","Non-Major",40.819,-73.837,5082,5082,"CONST & MINING MACHINE & EQUIP",20301020105,"Westchester Creek-East River",0,0,0,0,1.4,1.4,NA,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NYR00D814&sys=ICP"
"663",2009,"ICIS","NY0021822",1.10002e+11,"OYSTER BAY WPCP","OYSTER BAY","NASSAU","NY","Major",40.878222,-73.526778,4952,4952,"SEWERAGE SYSTEMS",20302010201,"Mill Neck Creek-Oyster Bay Harbor",0,0,0,0,6.5625,13.94,NA,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0021822&sys=ICP"
"664",2009,"ICIS","MA0029327",1.1e+11,"AGRI MARK INC","WEST SPRINGFIELD","HAMPDEN","MA","Non-Major",42.13065,-72.627313,2023,2023,"CONDENSED AND EVAPORATED MILK",10802010702,"Stony Brook-Connecticut River",0,0,0,0,0,0,0,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0029327&sys=ICP"
"665",2009,"ICIS","VT0101044",1.10011e+11,"WHITINGHAM (JACKSONVILLE)","JACKSONVILLE","WINDHAM COUNTY","VT","Non-Major",42.7853,-72.81453,NA,NA,NA,10802030301,"East Branch North River",0,0,0,0,0,0,0,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0101044&sys=ICP"
"666",2009,"ICIS","NHG581214",1.10024e+11,"STRATFORD-MILL HOUSE","NORTH STRATFORD","COOS","NH","Non-Major",44.869834,-71.526999,4952,4952,"SEWERAGE SYSTEMS",10801010404,"Clough Brook-Connecticut River",0,0,0,0,0,0,0.011571667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG581214&sys=ICP"
"667",2009,"ICIS","NHG581231",1.1001e+11,"TOWN OF PIERMONT","PIERMONT","GRAFTON","NH","Non-Major",43.978212,-72.049088,NA,NA,NA,10801040201,"Eastman Brook",0,0,0,0,0,0,0,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG581231&sys=ICP"
"668",2009,"ICIS","VT0100625",1.10011e+11,"CANAAN MTP","CANAAN","ESSEX","VT","Non-Major",44.98831,-71.53981,NA,NA,NA,10801010304,"Leach Creek",0,0,0,0,0,0,0,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100625&sys=ICP"
